Country,Version,Gender,Age,Marital_Status,Cares_for_Dependents,Institution_Type,Subject_Area,Contract_Duration,Employment_Hours_HE,Avg_Work_Hours_HE,Effort_Comparison,Effort [%],Income EURO,Euro Adj.,Salary/hour,Salary effort/hour,Holds_Leadership_Position,Policy_Influence,Has_Other_Job,Avg_Work_Hours_Other,Academic/Non-academic,Job_Description_Category,Education_Level,Career_Length_HE,Effort_Teaching_Desc,Effort_Research_Desc,Effort_External_Projects_Desc,Effort_Org_Admin_Desc,Teaching %,Research %,Activities related to externally funded research projects %,Organisational and administrative activities %,Vulnerability,Academic_Resources,Performance_Pressure,Perceived_Autonomy,Quality_Leadership,Sense_Community,Job_Satisfaction,WM_Amotivation,WM_Extrinsic_Social,WM_Extrinsic_Material,WM_Introjected_Motivation,WM_Identified_Motivation,WM_Intrinsic_Motivation,Burnout_Score,VB_Subjective_Significance,VB_Professional_Ambition,VB_Tendency_Exertion,VB_Striving_Perfection,VB_Emotional_Distancing,VB_Resignation_Tendency,VB_Offensive_Coping,VB_Mental_Stability,VB_Satisfaction_Work,VB_Satisfaction_Life,VB_Social_Support,Current_Position
2,2,2.0,28.0,1.0,1.0,1.0,8.0,2.0,40,50.0,3.0,125.0,1374.770871521413,1523.246125645726,7.931370412623536,6.345096330098828,1.0,2.0,1.0,,2,,,,30.0,20.0,0.0,4,,,,,3,3,3,3,4,3,3,3,5,5,5,4,3,4,2,4,3,4,2,3,3,4,3,3,3,3.0
2,2,2.0,40.0,3.0,1.0,1.0,2.0,1.0,40,27.0,2.0,67.5,1416.43059490085,1569.405099150141,8.171714970581826,12.10624440086196,1.0,2.0,1.0,,2,,,,26.0,6.0,0.5,1,,,,,4,4,5,3,3,4,2,1,3,2,4,7,7,4,3,2,4,4,2,3,4,3,4,2,4,4.0
2,2,1.0,42.0,1.0,2.0,1.0,2.0,1.0,40,50.0,3.0,125.0,3124.479253457757,3461.923012831195,18.02584184687167,14.42067347749734,3.0,2.0,1.0,,2,,,,25.0,15.0,2.0,8,50.0,30.0,4.0,16.0,2,3,4,4,1,4,4,1,2,5,5,6,6,3,3,3,4,4,3,2,4,5,4,4,4,4.0
2,2,1.0,46.0,1.0,1.0,1.0,2.0,1.0,40,44.0,3.0,116.0,1208.131978003666,1338.610231628062,6.96999218079038,9.219370736041034,1.0,3.0,3.0,10.0,2,,,,15.0,4.0,1.0,0,,,,,1,3,3,4,4,4,3,1,4,3,2,7,6,2,4,4,4,4,3,1,4,4,4,4,4,4.0
2,2,2.0,58.0,3.0,1.0,1.0,1.0,1.0,40,50.0,3.0,125.0,1458.0903182802872,1615.564072654557,8.412059528540114,6.729647622832091,1.0,2.0,1.0,,2,,,,50.0,0.0,0.0,0,100.0,0.0,0.0,0.0,3,4,3,4,3,4,3,1,2,1,3,5,6,4,3,3,5,2,2,4,2,3,4,4,4,4.0
2,2,1.0,34.0,3.0,1.0,1.0,1.0,1.0,24,24.0,1.0,100.0,1041.493084485919,1153.974337610398,10.01435658159537,10.01435658159537,1.0,3.0,2.0,20.0,2,,,,12.0,1.0,0.0,10,50.0,4.166666666666666,0.0,41.66666666666667,3,4,4,4,2,4,4,2,5,5,6,6,7,2,3,3,2,4,3,4,2,3,4,4,5,4.0
2,2,2.0,43.0,1.0,2.0,1.0,5.0,1.0,40,40.0,1.0,100.0,1458.0903182802872,1615.564072654557,8.412059528540114,8.412059528540114,1.0,3.0,6.0,5.0,2,,,,15.0,10.0,15.0,5,,,,,3,3,5,2,3,4,3,2,3,5,5,6,5,4,3,4,4,4,2,2,4,3,4,4,4,4.0
2,2,2.0,35.0,4.0,2.0,3.0,2.0,1.0,40,30.0,2.0,75.0,1964.255957340443,2176.395600733211,11.33224590773333,15.1096612103111,1.0,2.0,1.0,,2,,,,10.0,25.0,1.0,1,,,,,3,2,2,5,4,5,3,1,2,3,5,7,7,5,4,3,4,3,3,2,4,4,4,3,2,4.0
2,2,2.0,31.0,2.0,1.0,1.0,2.0,1.0,40,40.0,1.0,100.0,1041.493084485919,1153.974337610398,6.008613948957224,6.008613948957224,1.0,2.0,1.0,,2,,,,6.0,25.0,0.0,5,15.0,62.5,0.0,12.5,2,4,5,3,3,5,3,2,3,4,5,7,7,4,1,2,3,3,4,4,2,3,3,4,4,7.0
2,2,2.0,64.0,3.0,1.0,1.0,5.0,1.0,40,40.0,1.0,100.0,2224.629228461923,2464.889185135811,12.83439939497263,12.83439939497263,2.0,4.0,1.0,,2,,,,25.0,2.0,1.0,15,,,,,1,4,4,4,5,5,4,1,1,1,6,7,7,3,4,3,3,4,3,2,4,4,4,4,5,4.0
2,2,2.0,43.0,1.0,2.0,1.0,2.0,1.0,40,40.0,1.0,100.0,2082.986168971838,2307.948675220796,12.01722789791445,12.01722789791445,2.0,3.0,1.0,,2,,,,20.0,5.0,5.0,10,50.0,12.5,12.5,25.0,2,4,3,3,4,4,4,1,1,2,3,6,6,3,2,2,4,3,2,2,3,4,4,5,4,5.0
2,2,2.0,44.0,1.0,2.0,1.0,5.0,1.0,40,40.0,1.0,100.0,1874.687552074654,2077.153807698717,10.815505108123,10.815505108123,1.0,3.0,3.0,2.0,2,,,,15.0,15.0,5.0,5,37.5,37.5,12.5,12.5,3,4,4,3,3,4,4,2,4,5,5,6,6,4,3,3,4,4,2,3,3,3,3,3,2,4.0
2,2,1.0,47.0,1.0,1.0,1.0,5.0,2.0,40,60.0,3.0,150.0,1541.40976503916,1707.882019663389,8.892748644456693,5.928499096304462,1.0,1.0,1.0,,2,,,,30.0,10.0,10.0,10,50.0,16.66666666666666,16.66666666666666,16.66666666666666,3,3,5,2,4,2,3,3,2,5,7,7,6,4,4,4,5,5,1,4,4,3,2,3,3,4.0
2,2,2.0,42.0,1.0,2.0,1.0,1.0,1.0,40,50.0,3.0,125.0,1458.0903182802872,1615.564072654557,8.412059528540114,6.729647622832091,3.0,1.0,1.0,,2,,,,30.0,15.0,5.0,2,,,,,3,3,5,2,2,2,3,1,5,6,4,6,7,4,4,3,4,4,2,2,3,2,2,4,3,4.0
2,2,2.0,43.0,1.0,2.0,1.0,8.0,1.0,40,60.0,3.0,150.0,2499.583402766205,2769.538410264955,14.42067347749734,9.613782318331557,2.0,5.0,1.0,,2,,,,20.0,5.0,5.0,30,33.33333333333333,8.333333333333332,8.333333333333332,50.0,3,4,3,2,3,3,3,1,2,2,1,5,5,4,2,3,5,3,1,2,4,4,4,3,5,5.0
2,2,2.0,49.0,1.0,2.0,1.0,1.0,1.0,40,40.0,1.0,100.0,1666.38893517747,1846.358940176637,9.613782318331559,9.613782318331559,1.0,1.0,1.0,,2,,,,0.0,40.0,0.0,0,0.0,100.0,0.0,0.0,2,3,3,1,1,2,2,2,2,6,2,4,4,4,1,1,4,2,4,2,4,5,2,5,3,7.0
2,2,1.0,42.0,1.0,2.0,1.0,2.0,1.0,40,40.0,1.0,100.0,1666.38893517747,1846.358940176637,9.613782318331559,9.613782318331559,1.0,2.0,1.0,,2,,,,20.0,5.0,5.0,10,50.0,12.5,12.5,25.0,2,2,4,2,2,2,2,5,4,2,3,5,4,3,2,4,1,2,3,3,3,4,3,3,4,4.0
2,2,1.0,29.0,1.0,1.0,1.0,2.0,2.0,8,10.000000000000004,3.0,125.0,204.1326445592399,226.17897017163796,5.888441669978079,4.710753335982464,1.0,2.0,1.0,,2,,,,9.0,0.0,0.0,1,90.0,0.0,0.0,10.0,1,4,4,4,4,4,3,1,3,2,4,5,4,4,2,4,3,4,4,3,3,4,4,4,4,3.0
2,2,2.0,54.0,3.0,2.0,1.0,2.0,1.0,40,50.0,3.0,125.0,1333.111148141976,1477.08715214131,7.691025854665247,6.152820683732198,1.0,2.0,1.0,,2,,,,22.0,25.0,0.0,3,44.0,50.0,0.0,6.0,4,2,5,3,3,3,2,3,3,3,4,3,4,4,3,2,3,4,2,2,4,3,3,3,3,4.0
2,2,1.0,34.0,3.0,1.0,1.0,6.0,1.0,40,40.0,1.0,100.0,1541.40976503916,1707.882019663389,8.892748644456693,8.892748644456693,1.0,3.0,1.0,,2,,,,28.0,6.0,2.0,4,70.0,15.0,5.0,10.0,4,4,4,4,4,5,3,1,3,4,4,6,5,3,2,3,2,3,4,4,2,4,3,4,4,3.0
2,2,2.0,54.0,2.0,1.0,1.0,6.0,1.0,40,40.0,1.0,100.0,1333.111148141976,1477.08715214131,7.691025854665247,7.691025854665247,1.0,1.0,5.0,20.0,2,,,,25.0,20.0,5.0,2,,,,,3,3,4,4,4,4,3,1,2,6,6,6,5,4,4,4,4,4,2,3,4,4,3,4,3,4.0
2,2,1.0,54.0,1.0,1.0,1.0,2.0,1.0,40,40.0,1.0,100.0,2082.986168971838,2307.948675220796,12.01722789791445,12.01722789791445,1.0,1.0,1.0,,2,,,,30.0,4.0,1.0,5,75.0,10.0,2.5,12.5,2,4,5,2,1,5,4,1,1,2,2,6,6,4,1,1,4,4,3,2,1,5,2,4,4,4.0
2,2,1.0,54.0,3.0,1.0,1.0,2.0,1.0,48,48.0,1.0,100.0,2707.882019663389,3000.333277787036,13.01866355607399,13.01866355607399,1.0,1.0,1.0,,2,,,,15.0,45.0,0.0,2,,,,,2,2,2,2,2,2,2,4,2,3,3,4,5,3,1,3,2,3,4,2,3,4,3,4,4,5.0
2,2,1.0,47.0,1.0,2.0,1.0,2.0,1.0,40,50.0,3.0,125.0,2082.986168971838,2307.948675220796,12.01722789791445,9.613782318331559,3.0,2.0,1.0,,2,,,,30.0,20.0,1.0,1,,,,,1,2,2,2,4,4,3,1,1,2,4,7,7,4,4,3,3,4,2,1,5,4,3,4,4,5.0
2,2,1.0,35.0,3.0,1.0,1.0,9.0,1.0,40,60.0,3.0,150.0,2499.583402766205,2769.538410264955,14.42067347749734,9.613782318331557,2.0,4.0,1.0,,2,,,,20.0,10.0,0.0,25,33.33333333333333,16.66666666666666,0.0,41.66666666666667,1,4,4,3,5,5,3,2,4,4,6,6,6,4,3,4,4,4,4,3,3,4,4,4,4,4.0
2,2,2.0,39.6,2.0,4.0,1.0,2.0,1.0,40,40.0,1.0,100.0,2916.180636560573,3231.128145309115,16.82411905708023,16.82411905708023,1.0,1.0,1.0,,2,,,,4.0,6.0,10.0,20,10.0,15.0,25.0,50.0,3,3,5,3,5,3,3,3,5,6,5,5,4,5,5,5,5,5,1,4,4,4,5,3,4,6.0
2,2,2.0,59.0,1.0,1.0,1.0,2.0,1.0,40,40.0,1.0,100.0,1416.43059490085,1569.405099150141,8.171714970581826,8.171714970581826,1.0,1.0,1.0,,2,,,,27.5,12.5,1.0,0,,,,,2,4,4,4,5,4,3,1,2,1,5,7,7,4,2,2,4,3,4,2,5,4,3,5,5,4.0
2,2,1.0,33.0,3.0,1.0,1.0,2.0,2.0,40,40.0,1.0,100.0,2107.9820029995,2335.644059323446,12.16143463268942,12.16143463268942,1.0,3.0,1.0,,2,,,,20.0,15.0,3.0,2,50.0,37.5,7.5,5.0,4,4,2,4,3,4,2,2,5,3,5,5,5,4,2,2,2,4,2,3,3,3,3,3,2,3.0
2,2,1.0,33.0,3.0,1.0,1.0,5.0,1.0,40,40.0,1.0,100.0,1208.131978003666,1338.610231628062,6.96999218079038,6.96999218079038,1.0,2.0,1.0,,2,,,,36.0,0.0,0.0,4,90.0,0.0,0.0,10.0,2,5,4,4,5,4,4,3,5,6,3,3,4,4,2,2,3,4,4,2,3,4,3,4,4,3.0
2,2,1.0,35.0,1.0,1.0,1.0,2.0,1.0,40,50.0,3.0,125.0,2069.780036660557,2293.316280619897,11.94103867304167,9.552830938433338,1.0,3.0,1.0,,2,,,,30.0,10.0,5.0,5,60.0,20.0,10.0,10.0,3,4,5,4,5,5,3,1,3,2,4,7,7,4,4,4,4,4,1,2,4,4,4,3,4,4.0
2,2,1.0,39.0,1.0,2.0,1.0,3.0,1.0,40,60.0,3.0,150.0,2291.284785869022,2538.743542742876,13.21895068770589,8.812633791803929,2.0,4.0,1.0,,2,,,,25.0,35.0,5.0,10,,,,,1,4,5,4,4,5,4,1,6,5,6,7,7,4,4,5,4,3,2,3,4,4,4,5,4,5.0
2,2,1.0,42.8,1.0,1.0,1.0,6.0,1.0,24,24.0,1.0,100.0,916.5139143476085,1015.49741709715,8.81263379180393,8.81263379180393,1.0,1.0,3.0,4.0,2,,,,20.0,4.0,0.0,0,83.33333333333334,16.66666666666666,0.0,0.0,1,3,5,2,3,3,3,4,4,5,4,4,4,3,3,4,3,3,3,2,4,4,4,4,4,5.0
2,2,2.0,34.0,2.0,1.0,1.0,2.0,1.0,40,60.0,3.0,150.0,1416.43059490085,1569.405099150141,8.171714970581826,5.447809980387884,1.0,4.0,1.0,,2,,,,52.0,6.0,0.0,2,86.66666666666667,10.0,0.0,3.333333333333333,4,3,4,3,3,3,2,1,1,3,1,6,5,5,2,3,3,4,2,2,3,4,3,2,3,4.0
2,2,2.0,44.0,2.0,1.0,1.0,5.0,1.0,40,50.0,3.0,125.0,1874.687552074654,2077.153807698717,10.815505108123,8.652404086498404,1.0,2.0,3.0,6.0,2,,,,25.0,20.0,2.0,5,,,,,4,3,5,2,1,2,3,1,3,2,6,7,7,4,3,3,5,3,4,4,3,2,3,4,4,5.0
2,2,1.0,41.0,2.0,2.0,1.0,5.0,2.0,60,60.0,1.0,100.0,1874.687552074654,2077.153807698717,7.210336738748669,7.210336738748669,1.0,2.0,4.0,5.0,2,,,,8.0,36.0,15.0,1,13.33333333333333,60.0,25.0,1.666666666666667,4,4,5,4,4,4,3,1,2,3,3,7,5,4,3,3,4,3,2,3,4,3,3,4,3,4.0
2,2,2.0,54.0,3.0,1.0,1.0,2.0,1.0,40,55.0,3.0,137.5,1874.687552074654,2077.153807698717,10.815505108123,7.865821896816731,1.0,3.0,1.0,,2,,,,15.0,15.0,15.0,10,27.27272727272727,27.27272727272727,27.27272727272727,18.18181818181818,4,3,4,3,2,4,2,1,1,1,5,5,4,4,3,2,4,4,2,2,2,3,3,3,2,4.0
2,2,3.0,40.0,1.0,3.0,1.0,2.0,2.0,40,60.0,3.0,150.0,2082.986168971838,2307.948675220796,12.01722789791445,8.0114852652763,3.0,2.0,6.0,80.0,2,,,,20.0,20.0,10.0,30,,,,,4,4,2,3,4,4,4,3,3,3,3,6,6,4,3,3,4,2,2,2,4,3,3,3,2,5.0
2,2,2.0,59.0,4.0,1.0,1.0,6.0,1.0,40,50.0,3.0,125.0,2416.263956007332,2677.220463256124,13.93998436158076,11.15198748926461,3.0,1.0,1.0,50.0,2,,,,20.0,10.0,5.0,15,40.0,20.0,10.0,30.0,4,3,5,2,2,5,3,1,1,7,4,6,5,4,2,3,4,4,4,2,4,4,3,3,2,5.0
2,2,2.0,45.0,1.0,1.0,1.0,2.0,1.0,40,39.0,3.0,105.0,1499.750041659723,1661.723046158973,8.652404086498404,11.90052427159576,1.0,1.0,1.0,,2,,,,30.0,10.0,0.0,0,,,,,4,4,5,2,3,4,3,2,2,2,4,5,4,4,2,3,4,4,3,3,3,2,3,4,4,5.0
2,2,1.0,37.0,2.0,1.0,1.0,1.0,1.0,60,60.0,1.0,100.0,3124.479253457757,3461.923012831195,12.01722789791445,12.01722789791445,3.0,2.0,1.0,,2,,,,20.0,15.0,10.0,15,33.33333333333333,25.0,16.66666666666666,25.0,3,4,4,4,3,5,4,1,2,4,3,6,6,4,4,3,4,4,1,2,4,2,3,4,2,7.0
2,2,1.0,76.0,1.0,1.0,1.0,6.0,1.0,40,40.0,1.0,100.0,2207.965339110148,2446.425595734044,12.73826157178932,12.73826157178932,1.0,4.0,5.0,0.5,2,,,,10.0,10.0,5.0,15,25.0,25.0,12.5,37.5,3,4,4,4,4,4,4,2,4,4,6,6,5,3,4,4,4,4,3,2,4,4,4,4,4,5.0
2,2,1.0,47.0,1.0,1.0,1.0,6.0,1.0,40,50.0,3.0,125.0,2499.583402766205,2769.538410264955,14.42067347749734,11.53653878199787,4.0,3.0,5.0,55.0,2,,,,10.0,10.0,15.0,15,20.0,20.0,30.0,30.0,1,5,3,4,5,5,5,1,2,3,5,7,7,3,5,4,4,4,2,2,5,3,5,5,5,4.0
2,2,1.0,41.0,2.0,2.0,3.0,2.0,2.0,40,40.0,1.0,100.0,3124.479253457757,3461.923012831195,18.02584184687167,18.02584184687167,2.0,3.0,1.0,,2,,,,16.0,20.0,2.0,2,40.0,50.0,5.0,5.0,3,4,3,2,3,4,4,3,4,4,5,5,5,3,3,3,4,5,2,2,4,4,3,4,4,4.0
2,2,2.0,32.0,1.0,2.0,1.0,2.0,2.0,40,40.0,1.0,100.0,1691.384769205132,1874.054324279287,9.757989053106533,9.757989053106533,1.0,2.0,1.0,,2,,,,30.0,5.0,5.0,0,75.0,12.5,12.5,0.0,2,4,4,4,3,5,3,2,2,2,6,7,5,4,2,3,2,3,3,2,3,4,4,4,2,4.0
2,2,2.0,38.0,1.0,2.0,1.0,2.0,2.0,16,16.0,1.0,100.0,729.0451591401434,807.7820363272785,10.51507441067514,10.51507441067514,1.0,1.0,1.0,14.0,2,,,,14.0,3.0,0.0,0,,,,,3,3,5,3,3,2,2,2,4,2,5,5,5,4,3,3,4,5,2,2,3,2,3,4,5,4.0
2,2,2.0,43.0,3.0,1.0,1.0,1.0,2.0,40,50.0,3.0,125.0,1624.7292117980328,1800.199966672221,9.373437760373271,7.498750208298617,1.0,1.0,1.0,,2,,,,20.0,14.0,1.0,15,40.0,28.0,2.0,30.0,4,3,3,3,1,4,3,4,4,3,6,6,5,3,3,2,3,4,3,3,3,3,3,3,3,4.0
2,2,2.0,42.0,4.0,2.0,1.0,5.0,1.0,40,45.0,3.0,112.5,2249.625062489585,2492.58456923846,12.97860612974761,11.53653878199787,1.0,4.0,3.0,3.0,2,,,,35.0,6.0,2.0,5,,,,,4,4,4,2,5,5,4,1,2,4,4,5,5,4,2,4,4,3,2,3,3,3,4,2,1,2.0
2,2,1.0,35.0,1.0,1.0,1.0,7.0,2.0,40,40.0,1.0,100.0,2082.986168971838,2307.948675220796,12.01722789791445,12.01722789791445,1.0,3.0,2.0,50.0,2,,,,10.0,20.0,5.0,5,25.0,50.0,12.5,12.5,1,4,3,5,5,4,4,1,2,3,4,6,6,2,3,4,4,5,3,2,4,4,4,4,4,4.0
2,2,1.0,44.0,1.0,2.0,1.0,5.0,1.0,40,60.0,3.0,150.0,3749.375104149308,4154.307615397433,21.63101021624601,14.42067347749734,2.0,4.0,1.0,,2,,,,10.0,15.0,5.0,40,,,,,1,4,3,4,3,4,4,1,4,2,6,6,6,4,4,4,4,4,3,2,4,4,4,5,5,5.0
2,2,2.0,64.0,2.0,1.0,1.0,5.0,1.0,40,40.0,1.0,100.0,1916.347275454091,2123.312781203133,11.05584966608129,11.05584966608129,1.0,1.0,1.0,,2,,,,20.0,30.0,10.0,5,,,,,1,4,4,3,2,3,3,2,3,4,5,5,5,4,3,4,4,5,4,2,5,5,4,5,4,5.0
2,2,1.0,39.0,1.0,3.0,1.0,4.0,1.0,40,60.0,3.0,150.0,4165.972337943675,4615.897350441592,24.0344557958289,16.0229705305526,4.0,5.0,1.0,,2,,,,20.0,10.0,20.0,20,,,,,3,3,5,3,4,5,4,2,4,5,4,6,6,4,4,4,4,3,2,2,3,4,4,3,4,4.0
2,2,1.0,44.0,2.0,1.0,1.0,2.0,1.0,40,40.0,1.0,100.0,1874.687552074654,2077.153807698717,10.815505108123,10.815505108123,1.0,3.0,1.0,,2,,,,20.0,20.0,2.0,10,,,,,4,4,3,3,3,2,3,4,4,3,4,4,4,5,2,1,3,3,2,4,4,3,3,4,4,5.0
2,2,2.0,54.0,1.0,1.0,1.0,4.0,3.0,2,2.0,1.0,100.0,41.659723379436855,46.158973504415826,4.806891159165779,4.806891159165778,1.0,1.0,3.0,42.0,2,,,,2.0,3.0,0.0,0,,,,,3,3,2,3,2,4,3,2,3,2,6,6,6,3,2,4,4,4,2,3,3,3,4,4,3,4.0
2,2,1.0,44.0,1.0,2.0,1.0,2.0,1.0,40,50.0,3.0,125.0,3541.076487252124,3923.512747875354,20.42928742645456,16.34342994116365,3.0,3.0,1.0,,2,,,,17.0,19.0,6.0,8,34.0,38.0,12.0,16.0,4,3,5,3,4,4,3,3,6,6,5,4,3,4,2,3,3,3,2,4,2,2,3,2,3,5.0
2,2,1.0,57.0,1.0,1.0,3.0,5.0,1.0,40,40.0,1.0,100.0,1666.38893517747,1846.358940176637,9.613782318331559,9.613782318331559,1.0,2.0,3.0,10.0,2,,,,20.0,0.0,0.0,10,50.0,0.0,0.0,25.0,4,1,4,1,2,3,1,4,3,2,6,5,2,4,2,2,2,3,4,2,2,3,2,3,2,3.0
2,2,2.0,46.0,3.0,1.0,1.0,4.0,2.0,24,24.0,1.0,100.0,1487.252124645892,1647.875354107648,14.30050119851819,14.30050119851819,1.0,1.0,2.0,40.0,2,,,,0.0,20.0,3.0,1,0.0,83.33333333333334,12.5,4.166666666666666,4,4,5,2,3,3,3,2,2,5,4,5,5,4,1,2,3,4,2,2,4,4,2,2,4,7.0
2,2,2.0,38.0,3.0,1.0,1.0,1.0,1.0,40,48.0,3.0,120.0,1833.027828695217,2030.994834194301,10.57516055016472,8.81263379180393,1.0,1.0,7.0,7.0,2,,,,12.0,24.0,6.0,6,25.0,50.0,12.5,12.5,3,2,4,3,3,3,3,1,6,6,5,7,7,4,3,4,4,4,2,4,3,2,4,2,4,4.0
2,2,1.0,46.0,1.0,2.0,1.0,7.0,1.0,40,40.0,1.0,100.0,2562.07298783536,2838.776870521579,14.78119031443477,14.78119031443477,1.0,2.0,1.0,,2,,,,21.0,12.0,2.0,3,52.5,30.0,5.0,7.5,3,3,4,3,2,3,3,2,4,5,6,6,7,4,4,3,4,4,3,4,4,2,4,4,2,5.0
2,2,2.0,39.0,1.0,1.0,3.0,4.0,1.0,8,46.0,3.0,120.0,312.44792534577573,346.1923012831194,9.012920923435836,6.908647093616265,1.0,3.0,2.0,3.0,2,,,,10.0,15.0,10.0,2.5,,,,,3,2,3,4,2,4,3,3,3,2,2,4,4,5,3,2,4,4,3,2,4,4,4,4,4,4.0
2,2,2.0,40.0,1.0,2.0,1.0,4.0,2.0,8,7.9999999999999964,1.0,100.0,624.8958506915515,692.3846025662388,18.02584184687167,18.02584184687167,3.0,3.0,6.0,50.0,2,,,,4.0,2.0,1.0,1,50.0,25.0,12.5,12.5,3,4,4,4,4,4,4,1,4,2,4,7,7,4,3,4,5,4,1,2,3,3,4,3,2,4.0
2,2,2.0,44.0,1.0,2.0,1.0,10.0,1.0,40,40.0,1.0,100.0,2916.180636560573,3231.128145309115,16.82411905708023,16.82411905708023,4.0,4.0,3.0,10.0,2,,,,15.0,10.0,20.0,10,,,,,3,3,5,2,5,4,3,3,3,5,4,4,5,5,4,3,5,3,2,2,4,4,5,3,1,6.0
2,2,2.0,46.0,1.0,2.0,1.0,6.0,1.0,40,40.0,1.0,100.0,1458.0903182802872,1615.564072654557,8.412059528540114,8.412059528540114,1.0,2.0,1.0,,2,,,,25.0,20.0,10.0,2,,,,,2,4,4,2,2,3,3,3,3,3,4,4,3,4,2,2,2,4,4,2,4,2,3,3,3,4.0
2,2,1.0,41.0,1.0,2.0,1.0,4.0,2.0,40,49.0,3.0,122.5,2082.986168971838,2307.948675220796,12.01722789791445,9.809981957481183,1.0,1.0,1.0,,2,,,,0.0,45.0,1.0,2,0.0,91.83673469387756,2.040816326530612,4.081632653061225,2,4,5,2,1,5,3,3,4,5,4,5,6,4,3,2,4,2,3,2,3,4,3,4,3,7.0
2,2,1.0,48.0,1.0,2.0,1.0,2.0,1.0,20,20.0,1.0,100.0,749.8750208298616,830.8615230794869,8.652404086498404,8.652404086498404,1.0,1.0,3.0,20.0,2,,,,15.0,3.0,0.0,2,75.0,15.0,0.0,10.0,2,3,4,3,2,5,2,4,2,3,4,5,3,3,1,1,3,2,3,2,4,4,3,4,4,4.0
2,2,1.0,55.0,1.0,1.0,1.0,2.0,2.0,40,50.0,3.0,125.0,2291.284785869022,2538.743542742876,13.21895068770589,10.57516055016471,3.0,3.0,1.0,,2,,,,25.0,15.0,5.0,5,50.0,30.0,10.0,10.0,3,4,5,3,4,5,3,2,3,6,5,6,6,4,3,2,5,5,2,2,4,4,2,4,4,5.0
2,2,2.0,45.0,1.0,2.0,1.0,4.0,1.0,24,40.0,3.0,166.6666666666667,1458.0903182802872,1615.564072654557,14.02009921423352,8.412059528540114,3.0,3.0,2.0,20.0,2,,,,8.0,7.0,15.0,10,20.0,17.5,37.5,25.0,3,4,5,2,4,2,4,2,2,3,3,5,7,4,2,2,4,4,2,2,4,4,4,4,4,4.0
2,2,2.0,41.0,1.0,2.0,3.0,12.0,1.0,40,60.0,3.0,150.0,2166.305615730711,2400.266622229628,12.49791701383103,8.331944675887351,1.0,4.0,1.0,,2,,,,45.0,10.0,0.0,5,75.0,16.66666666666666,0.0,8.333333333333332,3,2,3,2,1,2,2,3,5,2,4,2,3,5,3,4,5,5,1,3,3,3,4,2,2,5.0
2,2,2.0,29.0,2.0,3.0,1.0,2.0,1.0,40,40.0,1.0,100.0,1249.791701383103,1384.769205132478,7.210336738748668,7.210336738748668,1.0,1.0,1.0,,2,,,,0.0,40.0,0.0,0,0.0,100.0,0.0,0.0,4,4,5,3,3,4,3,3,4,3,4,4,5,4,2,2,2,4,4,4,2,2,3,3,3,3.0
2,2,2.0,39.0,1.0,1.0,1.0,1.0,2.0,40,60.0,3.0,150.0,2416.263956007332,2677.220463256124,13.93998436158076,9.293322907720507,3.0,2.0,1.0,,2,,,,25.0,10.0,20.0,5,41.66666666666667,16.66666666666666,33.33333333333333,8.333333333333332,4,3,4,2,4,2,3,2,4,6,4,5,5,4,3,4,4,4,2,3,3,3,3,2,4,4.0
2,2,1.0,44.0,1.0,2.0,1.0,5.0,2.0,40,60.0,3.0,150.0,1458.0903182802872,1615.564072654557,8.412059528540114,5.608039685693409,3.0,2.0,1.0,,2,,,,15.0,15.0,15.0,15,25.0,25.0,25.0,25.0,3,2,5,2,3,4,2,2,5,5,5,6,5,4,4,4,4,4,2,4,3,2,3,3,3,4.0
2,2,2.0,41.0,1.0,1.0,1.0,4.0,5.0,40,44.0,3.0,110.0,1833.027828695217,2030.994834194301,10.57516055016472,10.3021291323241,1.0,1.0,1.0,,2,,,,2.0,20.0,15.0,5,,,,,4,3,4,2,4,5,3,2,2,4,4,6,5,4,3,2,3,4,3,3,3,2,2,2,4,7.0
2,2,1.0,59.0,2.0,3.0,1.0,7.0,2.0,20,20.0,1.0,100.0,833.1944675887353,923.1794700883186,9.613782318331559,9.613782318331559,1.0,4.0,3.0,40.0,2,,,,8.0,8.0,2.0,1,40.0,40.0,10.0,5.0,2,4,5,4,5,5,3,1,5,1,7,7,7,2,4,4,3,3,3,2,4,3,3,5,4,2.0
2,2,2.0,48.0,1.0,2.0,1.0,4.0,1.0,40,50.0,3.0,125.0,1874.687552074654,2077.153807698717,10.815505108123,8.652404086498404,1.0,4.0,1.0,,2,,,,50.0,2.0,0.5,0,,,,,1,3,5,3,2,5,4,1,4,3,5,7,7,4,3,2,4,4,4,3,4,4,4,5,5,4.0
2,2,2.0,33.0,2.0,1.0,1.0,4.0,1.0,40,40.0,1.0,100.0,2499.583402766205,2769.538410264955,14.42067347749734,14.42067347749734,3.0,3.0,6.0,25.0,2,,,,6.0,12.0,12.0,10,15.0,30.0,30.0,25.0,1,4,5,4,3,4,4,1,4,5,5,7,7,4,4,5,5,3,2,2,3,4,5,5,3,4.0
2,2,2.0,30.0,1.0,1.0,1.0,4.0,2.0,20,20.0,1.0,100.0,749.8750208298616,830.8615230794869,8.652404086498404,8.652404086498404,1.0,2.0,2.0,20.0,2,,,,0.0,10.0,5.0,5,0.0,50.0,25.0,25.0,3,4,5,2,3,5,4,1,5,4,6,5,6,4,3,3,3,4,3,3,3,2,4,4,3,7.0
